,User-ID,Book-Rating
26300,860822-janie,5.0
26301,142620-barbara,3.0
26302,147238-jessica,3.0
26303,73783-taka,2.0
26304,1369616-sparrow,0.0
26305,115265135-viola,4.0
26306,1654645-deb-readerbuzz-nance,3.0
26307,39013-sienna,4.0
26308,8642554-ardalan,4.0
26309,7440739-christopher,3.0
26310,25240641-dominika,5.0
26311,95061-emily,2.0
26312,31489649-johnny-cordova,5.0
26313,5391312-vivienne-strauss,5.0
26314,74981537-ana-casanova,2.0
26315,74350808-sula,2.0
26316,75498610-corey,4.0
26317,2266982-jane,4.0
26318,4679999-lucie,5.0
26319,18688-cody,0.0
26320,63532719-krijnenbeebie,2.0
26321,11219907-kristen,5.0
26322,23935723-nattapan,2.0
26323,45597216-yuko-shimizu,2.0
26324,3172320-tinaathena,4.0
26325,62723304-danielle-leger,5.0
26326,53176349-anastasiia-mozghova,4.0
26327,333860-marissa-morrison,5.0
26328,6125342-d,4.0
26329,381318-john,3.0
26330,7920427-antonia,5.0
26331,1550787-bill,0.0
26332,4773442-mindaugas,5.0
26333,23555707-phuong-vy-le,4.0
26334,1223045-drozda,5.0
26335,3841375-elizabeth-andrew,5.0
26336,7898798-glen,4.0
26337,745423-simon,4.0
26338,11239549-steve,2.0
26339,4836863-alejandro,3.0
26340,216833-christine,5.0
26341,311480-adam,4.0
26342,5753877-chuck-t,5.0
26343,566577-sunil,4.0
26344,2549626-dayna-bateman,3.0
26345,1744931-mary-paul,4.0
26346,16201418-ahmad-moshrif,4.0
26347,3954160-gonza,4.0
26348,74078180-michelle-yu,5.0
26349,21935167-aysja-johnson,5.0
26350,40269934-ausrine,4.0
26351,2706860-kyle-benson,4.0
26352,60076349-ekaterina-anguelova,3.0
26353,68771842-crysty-skevington,3.0
26354,13678555-tanish-jena,5.0
26355,22402766-gayatri,5.0
26356,77983498-oliver-clarke,5.0
26357,21887843-stephen-lake,4.0
26358,112634403-angelina-kotyk,3.0
26359,2478589-leonardo-etcheto,4.0
26360,67002092-mr-siegal,4.0
26361,108047597-thomas-goddard,4.0
26362,26098410-yvette,4.0
26363,25635729-elena,3.0
26364,36034696-alex,0.0
26365,65523467-rob-mcqueen,3.0
26366,12546231-scotty-cameron,4.0
26367,105678960-jacky-xu,5.0
26368,28607568-manisha,4.0
26369,76270336-katya-wawrykow,3.0
26370,2756981-william-gerke,4.0
26371,7926979-karen,5.0
26372,4781733-dave,5.0
26373,14860855-dylan,5.0
26374,61438710-shalina,3.0
26375,286737-emily,3.0
26376,4742437-simone-bocedi,3.0
26377,3000680-jon-nguyen,4.0
26378,14092682-peter-horvath,5.0
26379,4587507-ash,4.0
26380,68986857-sadie,3.0
26381,67761798-reed,3.0
26382,113589780-eric-futerfas,4.0
26383,136686-andrew,4.0
26384,109832538-zia-gogh,4.0
26385,129200086-ros,5.0
26386,59679381-bec-daniels,4.0
26387,115622933-marcos-schneider,3.0
26388,6934482-ryan,4.0
26389,19717712-ej,3.0
26390,87152401-salsabeel-al-zamly,0.0
26391,140607957-jeff-wagner,2.0
26392,159379716-taka-tonbo,1.0
26393,18040379-john-owen,4.0
26394,1124733-kimberley,5.0
26395,34436967-patrick-hanlon,5.0
26396,16850238-alex,1.0
26397,2100259-jenben,4.0
26398,49721779-lia-nguyen,5.0
26399,120813132-aaronl,5.0
26400,42976782-andy-littleton,4.0
26401,98503636-chloe-jean,5.0
26402,22782881-betty,3.0
26403,60968926-tj,3.0
26404,21026700-nick-imbriglia,5.0
26405,26739183-rahma-mirza,3.0
26406,91732663-edmund-schaefer,4.0
26407,44314090-anna-zhirnova,3.0
26408,15413028-sarah,5.0
26409,80291656-rachael-gonzalez,4.0
26410,59757-h-lo-se,2.0
26411,77059767-lj-eames,5.0
26412,62164963-carrie,4.0
26413,26595635-neerja-bakshi-sharma,5.0
26414,14825943-ahmad,0.0
26415,105379852-gabriel-bailey,5.0
26416,47234714-halli-villegas,4.0
26417,11505234-david,4.0
26418,109975434-dora-prieto,2.0
26419,5149114-judy,0.0
26420,74853812-kitty-rea,0.0
26421,54565837-marianne-mullen,3.0
26422,58815676-amaya,5.0
26423,113219600-falk-1312,4.0
26424,41822020-carolyn-tung,3.0
26425,11074054-cate,2.0
26426,28295977-thomas-wells,3.0
26427,6084618-don-wentworth,5.0
26428,4030069-elisa,4.0
26429,51721539-angela-natividad,5.0
26430,29858952-mandy,5.0
26431,52141132-chad,4.0
26432,2130032-daniel-r,4.0
26433,4469303-tom,3.0
26434,56176332-micah,4.0
26435,1185629-mono,4.0
26436,57876933-cat,5.0
26437,19984140-christina,4.0
26438,70354725-tran-thuy-dung,5.0
26439,733765-vanessa,4.0
26440,7005614-michael,5.0
26441,12022803-andrew,5.0
26442,9495891-todd,3.0
26443,81642824-laura,4.0
26444,18063622-rossana-karunaratna,4.0
26445,90502275-yair-martinez,5.0
26446,41982954-bradford,4.0
26447,91854852-kaitlin-sitton,4.0
26448,17025676-teddy-kinzer,4.0
26449,72376753-kim-zinkowski,5.0
26450,51650947-victoria,3.0
26451,95668177-rodney-rauch,5.0
26452,92381293-alex,3.0
26453,46088705-jessica-pixie,0.0
26454,30674675-nadia-s-library,5.0
26455,13849487-sudheesh-srivastava,0.0
26456,101771810-roman,5.0
26457,16753211-m-rio-forjaz-secca,5.0
26458,97103342-ioana-sanpetrean,5.0
26459,102928791-alexander-moore,5.0
26460,5916553-daniela,3.0
26461,10877566-cate-schultz,5.0
26462,7939471-ipshita,4.0
26463,31890064-corentin-xa,5.0
26464,70026719-raja-priyatham,4.0
26465,28589728-jose-cruz,4.0
26466,36936702-chris-regan,4.0
26467,92135159-jill-juka,4.0
26468,21447815-meo-be-o,5.0
26469,8260032-jan-de-meulder,4.0
26470,78142-rachel,5.0
26471,52664508-raya-dash,5.0
26472,115750973-nick-chantarasak,3.0
26473,127704-sissy,5.0
26474,108048069-conor-maguire,4.0
26475,55294913-taylor-allison,5.0
26476,210421-bart,4.0
26477,77192675-silvio,5.0
26478,32454193-aditya,4.0
26479,28132157-teabutterfly,5.0
26480,68233352-darryl-ponicsan,3.0
26481,6317166-jordan,2.0
26482,31199867-amni-yusoff,3.0
26483,13021201-avedon-arcadio,4.0
26484,37985-lorraine,3.0
26485,82238176-a-bonus,4.0
26486,4566031-ashton,5.0
26487,97243731-wilfred-wong,4.0
26488,19708407-vishnu-maya-sreenath-nair,5.0
26489,51111302-melanie-meierotto,4.0
26490,122162206-jamal-yearwood,4.0
26491,1255876-pat,5.0
26492,644588-beth,4.0
26493,52416911-luca,5.0
26494,63206634-erica,1.0
26495,42848538-tiffany-kirkland,4.0
26496,9618030-chris,4.0
26497,68969169-ezra-rose,4.0
26498,105354228-brianne-polito,4.0
26499,115909379-thisisnottamms,5.0
26500,1979455-teri,3.0
26501,84302128-landin-chesne,4.0
26502,138504682-shaymi-shah,5.0
26503,123283675-michael-harring,4.0
26504,140986247-saturn,5.0
26505,37922906-marie-mimosa,5.0
26506,143152246-gloria,5.0
26507,370851-david-poon,4.0
26508,26285394-aziz-odilon,5.0
26509,125167-laura,3.0
26510,7416380-isham-cook,5.0
26511,110860643-wan,3.0
26512,151204424-laura-aldaine,3.0
26513,85910547-laura-douglas,4.0
26514,113886316-fabiana-leone,3.0
26515,94609569-arthur,3.0
26516,157921325-noah-howatt-grossman,5.0
26517,99448856-paula-b,5.0
26518,1012436-salvatore,3.0
26519,46837636-rafal,3.0
26520,10178134-britney,4.0
26521,5173121-jon-dueck,4.0
26522,2345277-wyatt,2.0
26523,32136335-seamus,3.0
26524,42450677-crystal-s,3.0
26525,87873099-anish-kaushal,3.0
26526,10233941-autumn-kovach,3.0
26527,75829750-alexandra,4.0
26528,21184093-holly,4.0
26529,828540-jen,5.0
26530,10185571-adam-s-rust,5.0
26531,8616326-rebecca-dobrinski,3.0
26532,4317344-jared,2.0
26533,15896080-taylor,5.0
26534,16491622-lucy-wright,2.0
26535,34342685-nick-carraway-llc,3.0
26536,13056357-artemisia-hunt,4.0
26537,27471287-will,4.0
26538,38566024-tim-thirion,4.0
26539,4625279-marina,0.0
26540,13364128-jiri,4.0
26541,3096095-alor-deng,4.0
26542,39587412-enrique-ma-as,3.0
26543,205800-freyya-quinn,5.0
26544,654797-maria,4.0
26545,8537957-mikal,4.0
26546,33163964-debby,5.0
26547,13630101-muni-sreenivas,4.0
26548,25035736-jordan,3.0
26549,23224955-rajiv-chopra,5.0
26550,3886137-hweeps,0.0
26551,5565093-terry,3.0
26552,2313870-h,0.0
26553,23750868-darren,4.0
26554,6955552-lucas,3.0
26555,381736-dav,4.0
26556,20054688-mason-wren,0.0
26557,197279-danine,4.0
26558,17468696-emi,4.0
26559,5829577-tom,3.0
26560,9159065-ravi-sinha,4.0
26561,83769-shawn,5.0
26562,5309250-teresa,3.0
26563,6433390-theresa-cooper,2.0
26564,6082174-andrea-twombly,4.0
26565,669935-travis,5.0
26566,13813425-kaushik-chakraborty,4.0
26567,6262367-abby,3.0
26568,23176253-stacy-lee,3.0
26569,2978563-dominique,5.0
26570,14500692-elizabeth,4.0
26571,2466445-bilgi,5.0
26572,528510-shauna,5.0
26573,55395316-cecelia-song,4.0
26574,3907888-anthony,0.0
26575,29097803-joana-louren-o,4.0
26576,784167-emily-g,4.0
26577,1441301-reginna,5.0
26578,1028601-joanna,0.0
26579,565471-rift-vegan,2.0
26580,1140279-jesse-mabus,4.0
26581,3123097-jean-grant,4.0
26582,5905580-lysergius,4.0
26583,,
26584,22848274-ilse,4.0
26585,3263980-adam-dalva,5.0
26586,18383778-dolors,4.0
26587,28082207-sujoya-semi-hiatus-till-the-end-of-the-year,4.0
26588,8930751-withdrawn,5.0
26589,597461-elyse-walters,4.0
26590,6753400-gabrielle,4.0
26591,23024303-daniel-shindler,5.0
26592,16127160-chavelli-sulikowska,4.0
26593,48483884-michael-finocchiaro,4.0
26594,4119460-aubrey,4.0
26595,368148-kimley,3.0
26596,4003368-george-ilsley,5.0
26597,55478778-laura,5.0
26598,3642045-sue,4.0
26599,1283951-idarah,4.0
26600,5895486-e-g,5.0
26601,1421407-janet,5.0
26602,7951847-caro-the-helmet-lady,4.0
26603,29383287-kate,4.0
26604,15374665-phillip-kay,5.0
26605,28360016-eva,5.0
26606,900800-inderjit-sanghera,0.0
26607,869064-j,5.0
26608,442654-andrew,0.0
26609,1040930-laura,3.0
26610,62181206-daniela,4.0
26611,92458587-tanya,4.0
26612,5177572-genevieve,2.0
26613,1533440-al-bit,5.0
26614,168793-kid,2.0
26615,8190907-katie-lumsden,4.0
26616,11861720-petra,5.0
26617,67951314-phrodrick,4.0
26618,388772-sharlene,5.0
26619,238527-dioni-bookie-mee,4.0
26620,45597216-yuko-shimizu,4.0
26621,1198368-elif,5.0
26622,28233498-gabrielle-dubois,5.0
26623,4452312-steven,5.0
26624,14941179-anna,4.0
26625,1325473-jimmy,4.0
26626,2026178-elizabeth-alaska,5.0
26627,1088578-jennifer-hale,5.0
26628,2580971-smiley,3.0
26629,3333943-judy,4.0
26630,9462235-rosemary,5.0
26631,264037-tra-kay,4.0
26632,11973316-joshie,4.0
26633,17463213-j-m-hushour,5.0
26634,30071749-pamela,4.0
26635,4243437-viv-jm,4.0
26636,68708752-beverly,3.0
26637,21685747-simitudesims,2.0
26638,5042372-pragya,4.0
26639,2495746-rebecca,3.0
26640,2034949-nidhi-singh,3.0
26641,16159568-jack,4.0
26642,135673506-hannah-landeen,4.0
26643,283014-jennifer-jc-s,5.0
26644,29160274-czarny-pies,4.0
26645,11781529-doris,4.0
26646,26416859-calzean,4.0
26647,28969094-emily-hughes,5.0
26648,15659828-s,5.0
26649,49008614-widyanto-gunadi,5.0
26650,110550014-jenny-king,5.0
26651,51041100-rosamund-taylor,3.0
26652,4327582-rikke,3.0
26653,60213492-rebecca,3.0
26654,2422276-mag,4.0
26655,1111042-brian,4.0
26656,151451852-bartleby,5.0
26657,10661959-ali-nazifpour,5.0
26658,2770009-paula-margulies,5.0
26659,17313734-blair,5.0
26660,3499754-marie,5.0
26661,16675-martin,4.0
26662,7405895-shari,5.0
26663,4908095-ray,4.0
26664,24952902-gisela-hafezparast,4.0
26665,100050881-kumasama,4.0
26666,13073117-dani,0.0
26667,5821984-portia-s,5.0
26668,36977163-milda,4.0
26669,3263129-abigail,5.0
26670,109321215-spencer,4.0
26671,1722030-kinga,5.0
26672,4620632-renae,5.0
26673,5658677-amy,4.0
26674,14829778-marcus,4.0
26675,72985691-osama-siddique,5.0
26676,8542806-books-on-asia,5.0
26677,3548900-lauren,3.0
26678,56761305-ila,2.0
26679,16652983-eadweard,5.0
26680,2527880-kristina,1.0
26681,1165121-patricia,4.0
26682,59484257-ian-josh,5.0
26683,20356578-rachel-hutton-macdonald,4.0
26684,3144945-alex,0.0
26685,23204207-gio,4.0
26686,16016217-mahdiyyah,5.0
26687,79191615-whiskey-tango,3.0
26688,65787125-alastair-heffernan,4.0
26689,20403981-taruna,5.0
26690,5310282-silvia-cachia,0.0
26691,8671440-veronica,5.0
26692,5601183-kamila-kunda,3.0
26693,5536500-lucy-wordley,4.0
26694,82844086-goda,0.0
26695,45889709-charisa-shin,4.0
26696,12727051-spike-gomes,5.0
26697,28002801-marthabethan,4.0
26698,108600068-cullen,4.0
26699,43383029-aj,5.0
26700,94815246-soha,3.0
26701,112962429-jessica-jean,5.0
26702,43783946-sara-wright,4.0
26703,1257892-professor-weasel,5.0
26704,47975946-peter-spering,5.0
26705,6676519-sabrina,5.0
26706,1850370-lawrence,5.0
26707,136563082-moritz,4.0
26708,6554568-kagami,4.0
26709,9281934-louise,5.0
26710,426277-james-henderson,4.0
26711,4992851-tsung,4.0
26712,3432941-sasluu,5.0
26713,16103373-nb-badarudin,5.0
26714,22881657-robert,4.0
26715,3547543-smitha-murthy,5.0
26716,2514493-gwayle,5.0
26717,1849937-yofish,4.0
26718,4205705-kate-walton,4.0
26719,1340380-kristen-lumsden,4.0
26720,290848-john,4.0
26721,5967594-sofia-jukelson,5.0
26722,5532615-ann,3.0
26723,54743866-justin,5.0
26724,175916-doctorm,5.0
26725,7378810-ssc,5.0
26726,12552022-giedre,4.0
26727,68720819-robyn-mourie,5.0
26728,155411-michael,4.0
26729,301768-judith,2.0
26730,1043607-haley,1.0
26731,7135572-emmkay,5.0
26732,8490673-ranjit-powar,1.0
26733,2145567-mickael,5.0
26734,16392371-carol-hislop,4.0
26735,10268735-christian,4.0
26736,46859541-ella,4.0
26737,42975741-mark,4.0
26738,3905113-stacy,3.0
26739,2391532-marion,4.0
26740,343052-dan,4.0
26741,88950713-carmel,5.0
26742,2556344-lilly-minasyan,5.0
26743,5928275-howard,3.0
26744,35457534-carole-frank,5.0
26745,70879977-sonali,4.0
26746,126611087-stefan,5.0
26747,51890806-jos-m,4.0
26748,81269730-andrew-leslie,2.0
26749,40126467-christie-vong,3.0
26750,656904-rachel-c,3.0
26751,3252127-liz,3.0
26752,17532659-jane-ostler,4.0
26753,24830487-vishnupriya-viswanathan,5.0
26754,88025108-lu,3.0
26755,808405-michelle,4.0
26756,109788904-felicity,5.0
26757,90864846-daivat,4.0
26758,1259695-joan,4.0
26759,1006779-karen,5.0
26760,5934250-daniel-polansky,0.0
26761,30810319-lisa-petzold,2.0
26762,4123952-alasse,4.0
26763,8867205-klaas-roggeman,4.0
26764,19046414-ione-ishii,4.0
26765,31824821-paul-lemcke,3.0
26766,79243688-alan,5.0
26767,89345619-jenny,4.0
26768,132444739-emi-gharbi,5.0
26769,118785986-juliette-neil,5.0
26770,10605360-aku,4.0
26771,81879463-oshizu,5.0
26772,133152107-charley-rico,5.0
26773,9264448-peyton,3.0
26774,5755718-mary,5.0
26775,47101099-nadia-king,5.0
26776,7848834-philippa,4.0
26777,13587371-indra,4.0
26778,60830-shoshi,4.0
26779,13613193-helen-marie,4.0
26780,5312846-pierfranco-minsenti,5.0
26781,14431535-sarah,5.0
26782,127305955-nickinko,4.0
26783,17817646-ann,0.0
26784,14358076-elizabeth-choi,3.0
26785,139858342-isabel,5.0
26786,70364053-anya-ryazanova,5.0
26787,4060041-astrid,5.0
26788,38248002-pat,0.0
26789,109060894-lydia,5.0
26790,100858898-joan-cheng,1.0
26791,35670980-nick,5.0
26792,66022027-tilly,4.0
26793,931455-dorothy,4.0
26794,10736988-gerdien,5.0
26795,38893793-rachel-selene,5.0
26796,26082713-dhanya-mg,3.0
26797,73797163-mariana-p,3.0
26798,98053871-luke,4.0
26799,52702225-ad,5.0
26800,1681011-chris,4.0
26801,26587533-katie,4.0
26802,20805054-sherry-elmer,4.0
26803,55523193-mila,4.0
26804,5831184-teresa,3.0
26805,1396651-tien,3.0
26806,156423823-frederick-sterling,5.0
26807,4494326-lynna,5.0
26808,7591014-lesley,3.0
26809,19000574-lyndsey,5.0
26810,390410-suzanne,4.0
26811,5533969-gary,3.0
26812,9309132-su,4.0
26813,1134335-martha,4.0
26814,16154101-tim-holme,4.0
26815,1145535-kay,4.0
26816,20775154-no-mi,4.0
26817,893630-trina,5.0
26818,2805075-daniel,2.0
26819,2125993-jeannie,4.0
26820,2380231-beth-pratt,4.0
26821,533059-jeanne-thornton,5.0
26822,3286390-kathleen,4.0
26823,4409822-kelly,4.0
26824,11869072-jeanette,3.0
26825,15217710-sasa,2.0
26826,7428258-mj,3.0
26827,264971-deodand,3.0
26828,1871904-stacy-jensen,3.0
26829,6476980-rebecka,3.0
26830,15321080-faith,5.0
26831,2969963-maria,4.0
26832,62614-yvonne,5.0
26833,171892-patricia,3.0
26834,855644-colleen,4.0
26835,141-sarah,4.0
26836,14261601-bb,3.0
26837,21507336-imogen-west-knights,4.0
26838,18189928-charlee-ziegler,3.0
26839,31417133-christian,5.0
26840,5631255-nora-malone,4.0
26841,11104987-kathy,3.0
26842,15752724-cassie,4.0
26843,15150807-xindi-h,3.0
26844,2219971-des,3.0
26845,49767093-rose-a,4.0
26846,46827407-anne-marie-tanahashi,5.0
26847,57335889-gwen-zhao,3.0
26848,84333811-katy,2.0
26849,130397631-jonat,1.0
26850,5904365-daniel-simmons,4.0
26851,5217028-pat,4.0
26852,71083303-nam,4.0
26853,94280027-blair-tang,5.0
26854,16184842-stephanie,5.0
26855,65833532-wim,5.0
26856,109060894-lydia,5.0
26857,3681809-skylar,4.0
26858,887705-nina-picturetalk321,5.0
26859,32617339-marcella,4.0
26860,84751105-mikaela,0.0
26861,982670-linden,5.0
26862,14711454-gareth,4.0
26863,110690489-harry,5.0
26864,335159-ruth,1.0
26865,901798-sylvia-tedesco,5.0
26866,1448284-sandra,4.0
26867,23514050-adhoc,4.0
26868,25600796-angel,3.0
26869,8036318-kim-n,4.0
26870,18628405-celeste-grant,5.0
26871,5408219-sara,0.0
26872,4062252-iris,4.0
26873,47981826-renee,1.0
26874,61486270-jacob-hurley,4.0
26875,22193299-diana-herrera,4.0
26876,5394049-summer,4.0
26877,5051680-sarah,5.0
26878,9151554-jess,4.0
26879,64447897-lik-c,3.0
26880,91445148-glass-river,0.0
26881,91113771-jea-canizares,4.0
26882,115889581-christina,5.0
26883,110220405-carolyn-whitzman,5.0
26884,,
26885,,
26886,,
26887,,
26888,,
26889,22106879-jayson,4.0
26890,665584-alejandro,5.0
26891,78485297-mario-the-lone-bookwolf,5.0
26892,1413439-stephen,3.0
26893,13733160-marpapad,5.0
26894,17438949-melissa-dog-wolf-lover-martin,5.0
26895,27788046-sean-barrs,3.0
26896,69603149-teodora,5.0
26897,84023-j-g-keely,4.0
26898,27098959-leonard-gaya,4.0
26899,5253785-lyn,3.0
26900,14716035-bookwraiths,2.0
26901,48483884-michael-finocchiaro,5.0
26902,5759543-sam-quixote,1.0
26903,605328-bryce-wilson,5.0
26904,16254355-matthew,4.0
26905,60866073-baba,3.0
26906,4728718-algernon-darth-anyan,5.0
26907,36890366-sud666,5.0
26908,1986675-brett-c,4.0
26909,41874806-bill,5.0
26910,69932312-sara,4.0
26911,350677-laura,2.0
26912,28908169-nickolas-the-kid,5.0
26913,142870527-kate-the-book-addict,4.0
26914,16385278-ayman-gomaa,4.0
26915,2922102-blaine,4.0
26916,13592557-mohammed-arabey,3.0
26917,4431719-gianfranco-mancini,4.0
26918,3461034-trish,5.0
26919,58296635-sidharth-vardhan,5.0
26920,26706841-steven-godin,2.0
26921,1635175-paul,5.0
26922,3947172-vivian,4.0
26923,87153885-lee-the-book-butcher,5.0
26924,7317186-celeste,5.0
26925,4252261-tom-la,2.0
26926,129753211-sefan-roma,5.0
26927,269235-dave-schaafsma,4.0
26928,32383826-kristy-k,5.0
26929,16731747-calista,3.0
26930,23106940-mia,0.0
26931,28971931-ja,4.0
26932,1651956-riku-sayuj,4.0
26933,1027995-j-aleksandr-wootton,5.0
26934,27218681-donovan,5.0
26935,4119460-aubrey,4.0
26936,137273-eh-eh,3.0
26937,5172557-kirstine,4.0
26938,10665178-sara,4.0
26939,32963094-anand,5.0
26940,40012758-s-e-a-n,4.0
26941,1022982-brad,4.0
26942,21013603-jesse-a,2.0
26943,5465462-darinda,4.0
26944,29787548-ashley-marie,4.0
26945,2475858-sharyl,5.0
26946,9456990-stuart,3.0
26947,6753400-gabrielle,4.0
26948,1450485-buck,2.0
26949,,
26950,6431467-s-penkevich,3.0
26951,91434473-daph-pink,3.0
26952,7202176-tim,3.0
26953,73768036-lark-benobi,0.0
26954,32879029-emma,2.0
26955,36555254-robin,4.0
26956,18643650-mark-porton,4.0
26957,76202320-henk,3.0
26958,113225804-aly,3.0
26959,9429655-luce-overcome-by-a-restless-wretchedness,2.0
26960,43584061-alet,3.0
26961,4271946-jessica-woodbury,4.0
26962,597461-elyse-walters,0.0
26963,24627290-chantel-nouseforaname,5.0
26964,4785895-jola,3.0
26965,272909-blair,4.0
26966,45941903-lou-nonfiction-fiend,5.0
26967,3482226-sarah,2.0
26968,68030-jenny-reading-envy,4.0
26969,82949374-elio,4.0
26970,11296522-fatma,2.0
26971,5446163-beige,4.0
26972,113253778-plainzt,5.0
26973,22793325-creya,4.0
26974,108390943-hibareadsabook,1.0
26975,79932807-helen-latto,1.0
26976,21248352-tania,4.0
26977,376403-peter,5.0
26978,37864365-batool,4.0
26979,586425-phyllis,3.0
26980,35995783-rae,3.0
26981,8823232-chris-haak,4.0
26982,31951725-sana-abdulla,4.0
26983,79243688-alan,4.0
26984,111997109-richa,2.0
26985,24556698-jasmine,4.0
26986,19184702-katie-eitler,3.0
26987,109057957-a-random-hopeless-romantic,3.0
26988,84780185-kaya,4.0
26989,25538993-maddy,3.0
26990,54163105-edeh,3.0
26991,195979-bernard,5.0
26992,55625032-sheaintgotnoshoes,4.0
26993,99184621-izzy,2.0
26994,63230474-khadidja,2.0
26995,56337479-h-a-leuschel,4.0
26996,130414869-vanessa-pereira-vieira,2.0
26997,5340829-adam,4.0
26998,40437871-owilkumowa,3.0
26999,5571752-mobyskine,4.0
27000,17834354-marina,3.0
27001,1654645-deb-readerbuzz-nance,4.0
27002,49820104-erion-valentine,1.0
27003,7219226-nadia,2.0
27004,20669731-teresa-hildebrandt,2.0
27005,388772-sharlene,4.0
27006,76671874-liz,0.0
27007,42334768-naadhira-zahari,4.0
27008,99370385-christina-m-bookedtildawn,3.0
27009,5941663-nicki,4.0
27010,108785468-briana-t,3.0
27011,63545231-sandra,3.0
27012,59879158-onur-yeats,2.0
27013,120371307-tijana,3.0
27014,6220864-sammi,4.0
27015,8037048-erin-glover,3.0
27016,32830977-aria,5.0
27017,108782676-andres,4.0
27018,59827021-ankita-barik,3.0
27019,5686988-melanie-caldicott,4.0
27020,147161540-mekleit,5.0
27021,546484-anne,4.0
27022,7700913-rucha,5.0
27023,7364300-ivana,4.0
27024,97357170-samuel,2.0
27025,63678967-rosario,2.0
27026,82251673-khai-jian-kj,5.0
27027,33701000-alex,4.0
27028,15238324-rachel-louise-atkin,4.0
27029,55972625-paeandbooks,4.0
27030,3547543-smitha-murthy,3.0
27031,3046615-violet,3.0
27032,12511991-amy-heap,4.0
27033,137439036-ellie,3.0
27034,8266960-peter-bayuk,4.0
27035,39701025-valkyrie-franco,3.0
27036,62986250-norshafarina-faharuddin,5.0
27037,156846626-pla-tinu-m,3.0
27038,98927849-mitch-loflin,4.0
27039,35211445-william,4.0
27040,3867305-maria,4.0
27041,118993363-ratso,4.0
27042,4269530-mandeep,4.0
27043,51610410-maud,3.0
27044,99000647-anushay,4.0
27045,41476701-adriana-porter-felt,5.0
27046,28278893-ajla,3.0
27047,136402778-madie-c,2.0
27048,88877708-kathryn-chan,5.0
27049,138020020-danielle,3.0
27050,145420730-thea,4.0
27051,127336067-anjali,3.0
27052,8418859-nabilah,5.0
27053,2495746-rebecca,4.0
27054,31129846-rainer-f,4.0
27055,15577064-connie,4.0
27056,47291739-alicia,4.0
27057,23106940-mia,3.0
27058,13099501-smriti,4.0
27059,68447162-mitsy-reads,3.0
27060,414307-valerie,4.0
27061,41552144-amy,4.0
27062,16997775-siobhan,4.0
27063,2066129-cari,4.0
27064,114746358-alison-fincher,4.0
27065,4049999-emily,4.0
27066,46447487-camille-barcita,1.0
27067,13323030-jaclyn,3.0
27068,117105819-rebecca-copeland,5.0
27069,56929563-buo,1.0
27070,35853070-corporate-clarke,1.0
27071,22951160-amanda,3.0
27072,2433243-ayami,5.0
27073,1401146-keyona,5.0
27074,47683815-jamie-sands,4.0
27075,80953769-laura-steinert,1.0
27076,70011373-bean,3.0
27077,52433534-ella-dixon,4.0
27078,41090252-nicole-alves,3.0
27079,17430783-pascale,2.0
27080,14046991-ben-rogers,4.0
27081,19636467-ioana,3.0
27082,114994860-paws-with-a-book,2.0
27083,48946149-joann-im,5.0
27084,45550603-kenny-leck,4.0
27085,3360267-karen-mace,4.0
27086,106480849-alex-bigelow,3.0
27087,94270551-kareena-kareenbeanreads,3.0
27088,91944590-ross-b,5.0
27089,8078561-zane,3.0
27090,97007444-willem-zanden,2.0
27091,76469499-wkdidka-alaska,3.0
27092,152709230-alyssa,2.0
27093,51237983-theerada,2.0
27094,52792189-bri,3.0
27095,144108422-evie-h,3.0
27096,136457184-samuel-luther,3.0
27097,6021548-shannon,3.0
27098,3263129-abigail,5.0
27099,145519152-faith-han,3.0
27100,15850321-sarah-faichney,3.0
27101,9637207-jessie-the-librarian,3.0
27102,8002638-jan-lynch,3.0
27103,35538316-lindy,3.0
27104,72877726-jordan-engleman,3.0
27105,110127989-mark-e,4.0
27106,135001232-rosalie,4.0
27107,69925869-emily-chu,3.0
27108,6158413-maria,4.0
27109,5864834-ruth,3.0
27110,12205301-steph,5.0
27111,132936771-aj-costa-lima,2.0
27112,37830213-zuky-the-bookbum,3.0
27113,3365766-mike,4.0
27114,7284320-juwita,3.0
27115,24411982-anastasia-artemis-bailey,5.0
27116,33266062-aakanksha,3.0
27117,4537758-mindy,3.0
27118,80890170-jasmin-s,2.0
27119,145669004-courtney,4.0
27120,97354355-thebookconfessions,4.0
27121,29032684-mara,3.0
27122,7725719-jon-huff,4.0
27123,18796589-m-b,3.0
27124,5994732-sherwestonstec,5.0
27125,17954042-naty,3.0
27126,11101107-rheathebookwormdreamergirl,3.0
27127,122441062-ciara,5.0
27128,68381204-allison,3.0
27129,71321519-rachelle-de-leon,3.0
27130,110533882-mackinsey-wood,3.0
27131,62794649-theeuphoriczat,3.0
27132,93327652-elle-k,3.0
27133,45484851-emmie,3.0
27134,141589637-sambrita,2.0
27135,16016217-mahdiyyah,3.0
27136,18171299-ate-era,3.0
27137,126982303-mackenzie-daigle,3.0
27138,131416281-ola,4.0
27139,129119232-colby-flade,4.0
27140,47239417-rida,3.0
27141,120226699-yasmine-x1f319,0.0
27142,149830969-zak,3.0
27143,5157798-paris-steinbaugh,3.0
27144,139604754-igor-del-rey,4.0
27145,53663858-layna-thompson,2.0
27146,43742072-mj-calaunan,2.0
27147,155666116-suzanne-rincon,3.0
